time offset,cumulative caucused
866575,20372
866575,20373
866575,20374
866575,20375
866575,20376
866575,20377
866575,20378
866575,20379
866575,20380
866575,20381
866575,20382
866575,20383
866575,20384
866575,20385
866575,20386
866575,20387
866575,20388
866575,20389
866575,20390
866575,20391
866575,20392
866575,20393
866575,20394
866575,20395
866575,20396
866575,20397
866575,20398
866575,20399
866575,20400
866575,20401
866575,20402
866575,20403
866575,20404
866575,20405
866575,20406
866575,20407
866575,20408
866575,20409
866575,20410
866575,20411
866575,20412
866575,20413
866575,20414
866575,20415
866575,20416
866575,20417
866575,20418
866575,20419
866575,20420
866575,20421
866575,20422
866575,20423
866575,20424
866575,20425
866575,20426
866575,20427
866575,20428
866575,20429
866575,20430
866575,20431
866575,20432
866575,20433
866575,20434
866575,20435
866575,20436
866575,20437
866575,20438
866575,20439
866575,20440
866575,20441
866575,20442
866575,20443
866575,20444
866575,20445
866575,20446
866575,20447
866575,20448
866575,20449
866575,20450
866575,20451
866575,20452
866575,20453
866575,20454
866575,20455
866575,20456
866575,20457
866575,20458
866575,20459
866575,20460
866575,20461
866575,20462
866575,20463
866575,20464
866575,20465
866575,20466
866575,20467
866575,20468
866575,20469
866575,20470
866575,20471
866575,20472
866575,20473
866575,20474
866575,20475
866575,20476
866575,20477
866575,20478
866575,20479
866575,20480
866575,20481
866575,20482
866575,20483
866575,20484
866575,20485
866575,20486
866575,20487
866575,20488
866575,20489
866575,20490
866575,20491
866575,20492
866575,20493
866575,20494
866575,20495
866575,20496
866575,20497
866575,20498
866575,20499
866575,20500
866575,20501
866575,20502
866575,20503
866575,20504
866575,20505
866575,20506
866575,20507
866575,20508
866575,20509
866575,20510
866575,20511
866575,20512
866575,20513
866575,20514
866575,20515
866575,20516
866575,20517
866575,20518
866575,20519
866575,20520
866575,20521
866575,20522
866575,20523
866575,20524
866575,20525
866575,20526
866575,20527
866575,20528
866575,20529
866575,20530
866575,20531
866575,20532
866575,20533
866575,20534
866575,20535
866575,20536
866575,20537
866575,20538
866575,20539
866575,20540
866575,20541
866575,20542
866575,20543
866575,20544
866575,20545
866575,20546
866575,20547
866575,20548
866575,20549
866575,20550
866575,20551
866575,20552
866575,20553
866575,20554
866575,20555
866575,20556
866575,20557
866575,20558
866575,20559
866575,20560
866575,20561
866575,20562
866575,20563
866575,20564
866575,20565
866575,20566
866575,20567
866575,20568
866575,20569
866575,20570
866575,20571
866575,20572
866575,20573
866575,20574
866575,20575
866575,20576
866575,20577
866575,20578
866575,20579
866575,20580
866575,20581
866575,20582
866575,20583
866575,20584
866575,20585
866575,20586
866575,20587
866575,20588
866575,20589
866575,20590
866575,20591
866575,20592
866575,20593
866575,20594
866575,20595
866575,20596
866575,20597
866575,20598
866575,20599
866575,20600
866575,20601
866575,20602
866575,20603
866575,20604
866575,20605
866575,20606
866575,20607
866575,20608
866874,20609
866874,20610
866874,20611
866874,20612
866874,20613
866874,20614
866874,20615
866874,20616
866874,20617
866874,20618
866874,20619
866874,20620
866874,20621
866874,20622
866874,20623
866874,20624
866874,20625
866874,20626
866874,20627
866874,20628
866874,20629
866874,20630
866874,20631
866874,20632
866874,20633
866874,20634
866874,20635
866874,20636
866874,20637
866874,20638
866874,20639
866874,20640
866874,20641
866874,20642
866874,20643
866874,20644
866874,20645
866874,20646
866874,20647
866874,20648
866874,20649
866874,20650
866874,20651
866874,20652
866874,20653
866874,20654
866874,20655
866874,20656
866874,20657
866874,20658
866874,20659
866874,20660
866874,20661
866874,20662
866874,20663
866874,20664
866874,20665
866874,20666
866874,20667
866874,20668
866874,20669
866874,20670
866874,20671
866874,20672
866874,20673
866874,20674
866874,20675
866874,20676
866874,20677
866874,20678
866874,20679
866874,20680
866874,20681
866874,20682
866874,20683
866874,20684
866874,20685
866874,20686
866874,20687
866874,20688
866874,20689
866874,20690
866874,20691
866874,20692
866874,20693
866874,20694
866874,20695
866874,20696
866874,20697
866874,20698
866874,20699
866874,20700
866874,20701
866874,20702
866874,20703
866874,20704
866874,20705
866874,20706
866874,20707
866874,20708
866874,20709
866874,20710
866874,20711
866874,20712
866874,20713
866874,20714
866874,20715
866874,20716
866874,20717
866874,20718
866874,20719
866874,20720
866874,20721
866874,20722
866874,20723
866874,20724
866874,20725
866874,20726
866874,20727
866874,20728
866874,20729
866874,20730
866874,20731
866874,20732
866874,20733
866874,20734
866874,20735
866874,20736
866874,20737
866874,20738
866874,20739
866874,20740
866874,20741
866874,20742
866874,20743
866874,20744
866874,20745
866874,20746
866874,20747
866874,20748
866874,20749
866874,20750
866874,20751
866874,20752
866874,20753
866874,20754
866874,20755
866874,20756
866874,20757
866874,20758
866874,20759
866874,20760
866874,20761
866874,20762
866874,20763
866874,20764
866874,20765
866874,20766
866874,20767
866874,20768
866874,20769
866874,20770
866874,20771
866874,20772
866874,20773
866874,20774
866874,20775
866874,20776
866874,20777
866874,20778
866874,20779
866874,20780
866874,20781
866874,20782
866874,20783
866874,20784
866874,20785
866874,20786
866874,20787
866874,20788
866874,20789
866874,20790
866874,20791
866874,20792
866874,20793
866874,20794
866874,20795
866874,20796
866874,20797
866874,20798
866874,20799
867174,20800
867174,20801
867174,20802
867174,20803
867174,20804
867174,20805
867174,20806
867174,20807
867174,20808
867174,20809
867174,20810
867174,20811
867174,20812
867174,20813
867174,20814
867174,20815
867174,20816
867174,20817
867174,20818
867174,20819
867174,20820
867174,20821
867174,20822
867174,20823
867174,20824
867174,20825
867174,20826
867174,20827
867174,20828
867174,20829
867174,20830
867174,20831
867174,20832
867174,20833
867174,20834
867174,20835
867174,20836
867174,20837
867174,20838
867174,20839
867174,20840
867174,20841
867174,20842
867174,20843
867174,20844
867174,20845
867174,20846
867174,20847
867174,20848
867174,20849
867174,20850
867174,20851
867174,20852
867174,20853
867174,20854
867174,20855
867174,20856
867174,20857
867174,20858
867174,20859
867174,20860
867174,20861
867174,20862
867174,20863
867174,20864
867174,20865
867174,20866
867174,20867
867174,20868
867174,20869
867174,20870
867174,20871
867174,20872
867174,20873
867174,20874
867174,20875
867174,20876
867174,20877
867174,20878
867174,20879
867174,20880
867174,20881
867174,20882
867174,20883
867174,20884
867174,20885
867174,20886
867174,20887
867174,20888
867174,20889
867174,20890
867174,20891
867174,20892
867174,20893
867174,20894
867174,20895
867174,20896
867174,20897
867174,20898
867174,20899
867174,20900
867174,20901
867174,20902
867174,20903
867174,20904
867174,20905
867174,20906
867174,20907
867174,20908
867174,20909
867174,20910
867174,20911
867174,20912
867174,20913
867174,20914
867174,20915
867174,20916
867174,20917
867174,20918
867174,20919
867174,20920
867174,20921
867174,20922
867174,20923
867174,20924
867174,20925
867174,20926
867174,20927
867174,20928
867174,20929
867174,20930
867174,20931
867174,20932
867174,20933
867174,20934
867174,20935
867174,20936
867174,20937
867174,20938
867174,20939
867174,20940
867174,20941
867174,20942
867174,20943
867174,20944
867174,20945
867174,20946
867174,20947
867174,20948
867174,20949
867174,20950
867174,20951
867174,20952
867174,20953
867174,20954
867174,20955
867174,20956
867174,20957
867174,20958
867174,20959
867174,20960
867174,20961
867174,20962
867174,20963
867174,20964
867174,20965
867174,20966
867174,20967
867174,20968
867174,20969
867174,20970
867174,20971
867174,20972
867174,20973
867174,20974
867174,20975
867174,20976
867174,20977
867174,20978
867174,20979
867174,20980
867174,20981
867174,20982
867174,20983
867174,20984
867174,20985
867174,20986
867174,20987
867174,20988
867174,20989
867174,20990
867174,20991
867174,20992
867174,20993
867174,20994
867174,20995
867174,20996
867174,20997
867174,20998
867174,20999
867174,21000
867174,21001
867174,21002
867174,21003
867174,21004
867174,21005
867174,21006
867174,21007
867174,21008
867174,21009
867174,21010
867174,21011
867174,21012
867174,21013
867174,21014
867174,21015
867174,21016
867174,21017
867174,21018
867474,21019
867474,21020
867474,21021
867474,21022
867474,21023
867474,21024
867474,21025
867474,21026
867474,21027
867474,21028
867474,21029
867474,21030
867474,21031
867474,21032
867474,21033
867474,21034
867474,21035
867474,21036
867474,21037
867474,21038
867474,21039
867474,21040
867474,21041
867474,21042
867474,21043
867474,21044
867474,21045
867474,21046
867474,21047
867474,21048
867474,21049
867474,21050
867474,21051
867474,21052
867474,21053
867474,21054
867474,21055
867474,21056
867474,21057
867474,21058
867474,21059
867474,21060
867474,21061
867474,21062
867474,21063
867474,21064
867474,21065
867474,21066
867474,21067
867474,21068
867474,21069
867474,21070
867474,21071
867474,21072
867474,21073
867474,21074
867474,21075
867474,21076
867474,21077
867474,21078
867474,21079
867474,21080
867474,21081
867474,21082
867474,21083
867474,21084
867474,21085
867474,21086
867474,21087
867474,21088
867474,21089
867474,21090
867474,21091
867474,21092
867474,21093
867474,21094
867474,21095
867474,21096
867474,21097
867474,21098
867474,21099
867474,21100
867474,21101
867474,21102
867474,21103
867474,21104
867474,21105
867474,21106
867474,21107
867474,21108
867474,21109
867474,21110
867474,21111
867474,21112
867474,21113
867474,21114
867474,21115
867474,21116
867474,21117
867474,21118
867474,21119
867474,21120
867474,21121
867474,21122
867474,21123
867474,21124
867474,21125
867474,21126
867474,21127
867474,21128
867474,21129
867474,21130
867474,21131
867474,21132
867474,21133
867474,21134
867474,21135
867474,21136
867474,21137
867474,21138
867474,21139
867474,21140
867474,21141
867474,21142
867474,21143
867474,21144
867474,21145
867474,21146
867474,21147
867474,21148
867474,21149
867474,21150
867474,21151
867474,21152
867474,21153
867474,21154
867474,21155
867474,21156
867474,21157
867474,21158
867474,21159
867474,21160
867474,21161
867474,21162
867474,21163
867474,21164
867474,21165
867474,21166
867474,21167
867474,21168
867474,21169
867474,21170
867474,21171
867474,21172
867474,21173
867474,21174
867474,21175
867474,21176
867474,21177
867474,21178
867474,21179
867474,21180
867474,21181
867474,21182
867474,21183
867474,21184
867474,21185
867474,21186
867474,21187
867474,21188
867474,21189
867474,21190
867474,21191
867474,21192
867474,21193
867474,21194
867474,21195
867474,21196
867474,21197
867474,21198
867474,21199
867474,21200
867474,21201
867474,21202
867474,21203
867474,21204
867474,21205
867474,21206
867474,21207
867474,21208
867474,21209
867474,21210
867474,21211
867474,21212
867474,21213
867474,21214
867474,21215
867474,21216
867474,21217
867474,21218
867774,21219
867774,21220
867774,21221
867774,21222
867774,21223
867774,21224
867774,21225
867774,21226
867774,21227
867774,21228
867774,21229
867774,21230
867774,21231
867774,21232
867774,21233
867774,21234
867774,21235
867774,21236
867774,21237
867774,21238
867774,21239
867774,21240
867774,21241
867774,21242
867774,21243
867774,21244
867774,21245
867774,21246
867774,21247
867774,21248
867774,21249
867774,21250
867774,21251
867774,21252
867774,21253
867774,21254
867774,21255
867774,21256
867774,21257
867774,21258
867774,21259
867774,21260
867774,21261
867774,21262
867774,21263
867774,21264
867774,21265
867774,21266
867774,21267
867774,21268
867774,21269
867774,21270
867774,21271
867774,21272
867774,21273
867774,21274
867774,21275
867774,21276
867774,21277
867774,21278
867774,21279
867774,21280
867774,21281
867774,21282
867774,21283
867774,21284
867774,21285
867774,21286
867774,21287
867774,21288
867774,21289
867774,21290
867774,21291
867774,21292
867774,21293
867774,21294
867774,21295
867774,21296
867774,21297
867774,21298
867774,21299
867774,21300
867774,21301
867774,21302
867774,21303
867774,21304
867774,21305
867774,21306
867774,21307
867774,21308
867774,21309
867774,21310
867774,21311
867774,21312
867774,21313
867774,21314
867774,21315
867774,21316
867774,21317
867774,21318
867774,21319
867774,21320
867774,21321
867774,21322
867774,21323
867774,21324
867774,21325
867774,21326
867774,21327
867774,21328
867774,21329
867774,21330
867774,21331
867774,21332
867774,21333
867774,21334
867774,21335
867774,21336
867774,21337
867774,21338
867774,21339
867774,21340
867774,21341
867774,21342
867774,21343
867774,21344
867774,21345
867774,21346
867774,21347
867774,21348
867774,21349
867774,21350
867774,21351
867774,21352
867774,21353
867774,21354
867774,21355
867774,21356
867774,21357
867774,21358
867774,21359
867774,21360
867774,21361
867774,21362
867774,21363
867774,21364
867774,21365
867774,21366
867774,21367
867774,21368
867774,21369
867774,21370
867774,21371
867774,21372
867774,21373
867774,21374
867774,21375
867774,21376
867774,21377
867774,21378
867774,21379
867774,21380
867774,21381
867774,21382
867774,21383
867774,21384
867774,21385
867774,21386
867774,21387
867774,21388
867774,21389
867774,21390
867774,21391
867774,21392
867774,21393
867774,21394
867774,21395
867774,21396
867774,21397
867774,21398
867774,21399
868074,21400
868074,21401
868074,21402
868074,21403
868074,21404
868074,21405
868074,21406
868074,21407
868074,21408
868074,21409
868074,21410
868074,21411
868074,21412
868074,21413
868074,21414
868074,21415
868074,21416
868074,21417
868074,21418
868074,21419
868074,21420
868074,21421
868074,21422
868074,21423
868074,21424
868074,21425
868074,21426
868074,21427
868074,21428
868074,21429
868074,21430
868074,21431
868074,21432
868074,21433
868074,21434
868074,21435
868074,21436
868074,21437
868074,21438
868074,21439
868074,21440
868074,21441
868074,21442
868074,21443
868074,21444
868074,21445
868074,21446
868074,21447
868074,21448
868074,21449
868074,21450
868074,21451
868074,21452
868074,21453
868074,21454
868074,21455
868074,21456
868074,21457
868074,21458
868074,21459
868074,21460
868074,21461
868074,21462
868074,21463
868074,21464
868074,21465
868074,21466
868074,21467
868074,21468
868074,21469
868074,21470
868074,21471
868074,21472
868074,21473
868074,21474
868074,21475
868074,21476
868074,21477
868074,21478
868074,21479
868074,21480
868074,21481
868074,21482
868074,21483
868074,21484
868074,21485
868074,21486
868074,21487
868074,21488
868074,21489
868074,21490
868074,21491
868074,21492
868074,21493
868074,21494
868074,21495
868074,21496
868074,21497
868074,21498
868074,21499
868074,21500
868074,21501
868074,21502
868074,21503
868074,21504
868074,21505
868074,21506
868074,21507
868074,21508
868074,21509
868074,21510
868074,21511
868074,21512
868074,21513
868074,21514
868074,21515
868074,21516
868074,21517
868074,21518
868074,21519
868074,21520
868074,21521
868074,21522
868074,21523
868074,21524
868074,21525
868074,21526
868074,21527
868074,21528
868074,21529
868074,21530
868074,21531
868074,21532
868074,21533
868074,21534
868074,21535
868074,21536
868074,21537
868074,21538
868074,21539
868074,21540
868074,21541
868074,21542
868074,21543
868074,21544
868074,21545
868074,21546
868074,21547
868074,21548
868074,21549
868074,21550
868074,21551
868074,21552
868074,21553
868074,21554
868074,21555
868074,21556
868074,21557
868074,21558
868074,21559
868074,21560
868398,21561
868398,21562
868398,21563
868398,21564
868398,21565
868398,21566
868398,21567
868398,21568
868398,21569
868398,21570
868398,21571
868398,21572
868398,21573
868398,21574
868398,21575
868398,21576
868398,21577
868398,21578
868398,21579
868398,21580
868398,21581
868398,21582
868398,21583
868398,21584
868398,21585
868398,21586
868398,21587
868398,21588
868398,21589
868398,21590
868398,21591
868398,21592
868398,21593
868398,21594
868398,21595
868398,21596
868398,21597
868398,21598
868398,21599
868398,21600
868398,21601
868398,21602
868398,21603
868398,21604
868398,21605
868398,21606
868398,21607
868398,21608
868398,21609
868398,21610
868398,21611
868398,21612
868398,21613
868398,21614
868398,21615
868398,21616
868398,21617
868398,21618
868398,21619
868398,21620
868398,21621
868398,21622
868398,21623
868398,21624
868398,21625
868398,21626
868398,21627
868398,21628
868398,21629
868398,21630
868398,21631
868398,21632
868398,21633
868398,21634
868398,21635
868398,21636
868398,21637
868398,21638
868398,21639
868398,21640
868398,21641
868398,21642
868398,21643
868398,21644
868398,21645
868398,21646
868398,21647
868398,21648
868398,21649
868398,21650
868398,21651
868398,21652
868398,21653
868398,21654
868398,21655
868398,21656
868398,21657
868398,21658
868398,21659
868398,21660
868398,21661
868398,21662
868398,21663
868398,21664
868398,21665
868398,21666
868398,21667
868398,21668
868398,21669
868398,21670
868398,21671
868398,21672
868398,21673
868398,21674
868398,21675
868398,21676
868398,21677
868398,21678
868398,21679
868398,21680
868398,21681
868398,21682
868398,21683
868398,21684
868398,21685
868398,21686
868398,21687
868398,21688
868398,21689
868398,21690
868398,21691
868398,21692
868398,21693
868398,21694
868398,21695
868398,21696
868398,21697
868398,21698
868398,21699
868398,21700
868398,21701
868398,21702
868398,21703
868398,21704
868398,21705
868398,21706
868398,21707
868398,21708
868398,21709
868398,21710
868398,21711
868398,21712
868398,21713
868398,21714
868398,21715
868398,21716
868398,21717
868398,21718
868398,21719
868398,21720
868398,21721
868398,21722
868398,21723
868398,21724
868398,21725
868398,21726
868398,21727
868398,21728
868398,21729
868398,21730
868398,21731
868398,21732
868398,21733
868398,21734
868398,21735
868398,21736
868398,21737
868398,21738
868398,21739
868398,21740
868698,21741
868698,21742
868698,21743
868698,21744
868698,21745
868698,21746
868698,21747
868698,21748
868698,21749
868698,21750
868698,21751
868698,21752
868698,21753
868698,21754
868698,21755
868698,21756
868698,21757
868698,21758
868698,21759
868698,21760
868698,21761
868698,21762
868698,21763
868698,21764
868698,21765
868698,21766
868698,21767
868698,21768
868698,21769
868698,21770
868698,21771
868698,21772
868698,21773
868698,21774
868698,21775
868698,21776
868698,21777
868698,21778
868698,21779
868698,21780
868698,21781
868698,21782
868698,21783
868698,21784
868698,21785
868698,21786
868698,21787
868698,21788
868698,21789
868698,21790
868698,21791
868698,21792
868698,21793
868698,21794
868698,21795
868698,21796
868698,21797
868698,21798
868698,21799
868698,21800
868698,21801
868698,21802
868698,21803
868698,21804
868698,21805
868698,21806
868698,21807
868698,21808
868698,21809
868698,21810
868698,21811
868698,21812
868698,21813
868698,21814
868698,21815
868698,21816
868698,21817
868698,21818
868698,21819
868698,21820
868698,21821
868698,21822
868698,21823
868698,21824
868698,21825
868698,21826
868698,21827
868698,21828
868698,21829
868698,21830
868698,21831
868698,21832
868698,21833
868698,21834
868698,21835
868698,21836
868698,21837
868698,21838
868698,21839
868698,21840
868698,21841
868698,21842
868698,21843
868698,21844
868698,21845
868698,21846
868698,21847
868698,21848
868698,21849
868698,21850
868698,21851
868698,21852
868698,21853
868698,21854
868698,21855
868698,21856
868698,21857
868698,21858
868698,21859
868698,21860
868698,21861
868698,21862
868698,21863
868698,21864
868698,21865
868698,21866
868698,21867
868698,21868
868698,21869
868698,21870
868698,21871
868698,21872
868698,21873
868698,21874
868698,21875
868698,21876
868698,21877
868698,21878
868698,21879
868698,21880
868698,21881
868698,21882
868698,21883
868698,21884
868698,21885
868698,21886
868698,21887
868698,21888
868698,21889
868698,21890
868698,21891
868698,21892
868698,21893
868698,21894
868698,21895
868698,21896
868998,21897
868998,21898
868998,21899
868998,21900
868998,21901
868998,21902
868998,21903
868998,21904
868998,21905
868998,21906
868998,21907
868998,21908
868998,21909
868998,21910
868998,21911
868998,21912
868998,21913
868998,21914
868998,21915
868998,21916
868998,21917
868998,21918
868998,21919
868998,21920
868998,21921
868998,21922
868998,21923
868998,21924
868998,21925
868998,21926
868998,21927
868998,21928
868998,21929
868998,21930
868998,21931
868998,21932
868998,21933
868998,21934
868998,21935
868998,21936
868998,21937
868998,21938
868998,21939
868998,21940
868998,21941
868998,21942
868998,21943
868998,21944
868998,21945
868998,21946
868998,21947
868998,21948
868998,21949
868998,21950
868998,21951
868998,21952
868998,21953
868998,21954
868998,21955
868998,21956
868998,21957
868998,21958
868998,21959
868998,21960
868998,21961
868998,21962
868998,21963
868998,21964
868998,21965
868998,21966
868998,21967
868998,21968
868998,21969
868998,21970
868998,21971
868998,21972
868998,21973
868998,21974
868998,21975
868998,21976
868998,21977
868998,21978
868998,21979
868998,21980
868998,21981
868998,21982
868998,21983
868998,21984
868998,21985
868998,21986
868998,21987
868998,21988
868998,21989
868998,21990
868998,21991
868998,21992
868998,21993
868998,21994
868998,21995
868998,21996
868998,21997
868998,21998
868998,21999
868998,22000
868998,22001
868998,22002
868998,22003
868998,22004
868998,22005
868998,22006
868998,22007
868998,22008
868998,22009
868998,22010
868998,22011
868998,22012
868998,22013
868998,22014
868998,22015
868998,22016
868998,22017
868998,22018
868998,22019
868998,22020
868998,22021
868998,22022
868998,22023
868998,22024
869298,22025
869298,22026
869298,22027
869298,22028
869298,22029
869298,22030
869298,22031
869298,22032
869298,22033
869298,22034
869298,22035
869298,22036
869298,22037
869298,22038
869298,22039
869298,22040
869298,22041
869298,22042
869298,22043
869298,22044
869298,22045
869298,22046
869298,22047
869298,22048
869298,22049
869298,22050
869298,22051
869298,22052
869298,22053
869298,22054
869298,22055
869298,22056
869298,22057
869298,22058
869298,22059
869298,22060
869298,22061
869298,22062
869298,22063
869298,22064
869298,22065
869298,22066
869298,22067
869298,22068
869298,22069
869298,22070
869298,22071
869298,22072
869298,22073
869298,22074
869298,22075
869298,22076
869298,22077
869298,22078
869298,22079
869298,22080
869298,22081
869298,22082
869298,22083
869298,22084
869298,22085
869298,22086
869298,22087
869298,22088
869298,22089
869298,22090
869298,22091
869298,22092
869298,22093
869298,22094
869298,22095
869298,22096
869298,22097
869298,22098
869298,22099
869298,22100
869298,22101
869298,22102
869298,22103
869298,22104
869298,22105
869298,22106
869298,22107
869298,22108
869298,22109
869298,22110
869298,22111
869298,22112
869298,22113
869298,22114
869298,22115
869298,22116
869298,22117
869298,22118
869298,22119
869298,22120
869298,22121
869298,22122
869298,22123
869298,22124
869298,22125
869298,22126
869298,22127
869298,22128
869298,22129
869298,22130
869298,22131
869298,22132
869298,22133
869298,22134
869298,22135
869298,22136
869298,22137
869298,22138
869298,22139
869298,22140
869298,22141
869298,22142
869298,22143
869298,22144
869298,22145
869298,22146
869298,22147
869298,22148
869298,22149
869298,22150
869298,22151
869298,22152
869298,22153
869298,22154
869298,22155
869298,22156
869298,22157
869298,22158
869298,22159
869298,22160
869298,22161
869298,22162
869298,22163
869298,22164
869597,22165
869597,22166
869597,22167
869597,22168
869597,22169
869597,22170
869597,22171
869597,22172
869597,22173
869597,22174
869597,22175
869597,22176
869597,22177
869597,22178
869597,22179
869597,22180
869597,22181
869597,22182
869597,22183
869597,22184
869597,22185
869597,22186
869597,22187
869597,22188
869597,22189
869597,22190
869597,22191
869597,22192
869597,22193
869597,22194
869597,22195
869597,22196
869597,22197
869597,22198
869597,22199
869597,22200
869597,22201
869597,22202
869597,22203
869597,22204
869597,22205
869597,22206
869597,22207
869597,22208
869597,22209
869597,22210
869597,22211
869597,22212
869597,22213
869597,22214
869597,22215
869597,22216
869597,22217
869597,22218
869597,22219
869597,22220
869597,22221
869597,22222
869597,22223
869597,22224
869597,22225
869597,22226
869597,22227
869597,22228
869597,22229
869597,22230
869597,22231
869597,22232
869597,22233
869597,22234
869597,22235
869597,22236
869597,22237
869597,22238
869597,22239
869597,22240
869597,22241
869597,22242
869597,22243
869597,22244
869597,22245
869597,22246
869597,22247
869597,22248
869597,22249
869597,22250
869597,22251
869597,22252
869597,22253
869597,22254
869597,22255
869597,22256
869597,22257
869597,22258
869597,22259
869597,22260
869597,22261
869597,22262
869597,22263
869597,22264
869597,22265
869597,22266
869597,22267
869597,22268
869597,22269
869597,22270
869597,22271
869597,22272
869597,22273
869597,22274
869597,22275
869597,22276
869597,22277
869597,22278
869597,22279
869597,22280
869597,22281
869597,22282
869597,22283
869597,22284
869597,22285
869597,22286
869597,22287
869597,22288
869597,22289
869597,22290
869597,22291
869597,22292
869597,22293
869597,22294
869597,22295
869597,22296
869597,22297
869597,22298
869597,22299
869597,22300
869597,22301
869597,22302
869597,22303
869597,22304
869597,22305
869897,22306
869897,22307
869897,22308
869897,22309
869897,22310
869897,22311
869897,22312
869897,22313
869897,22314
869897,22315
869897,22316
869897,22317
869897,22318
869897,22319
869897,22320
869897,22321
869897,22322
869897,22323
869897,22324
869897,22325
869897,22326
869897,22327
869897,22328
869897,22329
869897,22330
869897,22331
869897,22332
869897,22333
869897,22334
869897,22335
869897,22336
869897,22337
869897,22338
869897,22339
869897,22340
869897,22341
869897,22342
869897,22343
869897,22344
869897,22345
869897,22346
869897,22347
869897,22348
869897,22349
869897,22350
869897,22351
869897,22352
869897,22353
869897,22354
869897,22355
869897,22356
869897,22357
869897,22358
869897,22359
869897,22360
869897,22361
869897,22362
869897,22363
869897,22364
869897,22365
869897,22366
869897,22367
869897,22368
869897,22369
869897,22370
869897,22371
869897,22372
869897,22373
869897,22374
869897,22375
869897,22376
869897,22377
869897,22378
869897,22379
869897,22380
869897,22381
869897,22382
869897,22383
869897,22384
869897,22385
869897,22386
869897,22387
869897,22388
869897,22389
869897,22390
869897,22391
869897,22392
869897,22393
869897,22394
869897,22395
869897,22396
869897,22397
869897,22398
869897,22399
869897,22400
869897,22401
869897,22402
869897,22403
869897,22404
869897,22405
869897,22406
869897,22407
869897,22408
869897,22409
869897,22410
869897,22411
869897,22412
869897,22413
869897,22414
869897,22415
869897,22416
869897,22417
869897,22418
869897,22419
869897,22420
869897,22421
869897,22422
869897,22423
869897,22424
869897,22425
869897,22426
869897,22427
869897,22428
869897,22429
869897,22430
869897,22431
869897,22432
869897,22433
869897,22434
869897,22435
869897,22436
869897,22437
869897,22438
869897,22439
869897,22440
869897,22441
870433,22442
870433,22443
870433,22444
870433,22445
870433,22446
870433,22447
870433,22448
870433,22449
870433,22450
870433,22451
870433,22452
870433,22453
870433,22454
870433,22455
870433,22456
870433,22457
870433,22458
870433,22459
870433,22460
870433,22461
870433,22462
870433,22463
870433,22464
870433,22465
870433,22466
870433,22467
870433,22468
870433,22469
870433,22470
870433,22471
870433,22472
870433,22473
870433,22474
870433,22475
870433,22476
870433,22477
870433,22478
870433,22479
870433,22480
870433,22481
870433,22482
870433,22483
870433,22484
870433,22485
870433,22486
870433,22487
870433,22488
870433,22489
870433,22490
870433,22491
870433,22492
870433,22493
870433,22494
870433,22495
870433,22496
870433,22497
870433,22498
870433,22499
870433,22500
870433,22501
870433,22502
870433,22503
870433,22504
870433,22505
870433,22506
870433,22507
870433,22508
870433,22509
870433,22510
870433,22511
870433,22512
870433,22513
870433,22514
870433,22515
870433,22516
870433,22517
870433,22518
870433,22519
870433,22520
870433,22521
870433,22522
870433,22523
870433,22524
870433,22525
870433,22526
870433,22527
870433,22528
870433,22529
870433,22530
870433,22531
870433,22532
870433,22533
870433,22534
870433,22535
870433,22536
870433,22537
870433,22538
870433,22539
870433,22540
870433,22541
870433,22542
870433,22543
870433,22544
870433,22545
870433,22546
870433,22547
870433,22548
870433,22549
870433,22550
870433,22551
870433,22552
870433,22553
870433,22554
870433,22555
870433,22556
870433,22557
870433,22558
870433,22559
870433,22560
870433,22561
870433,22562
870433,22563
870433,22564
870433,22565
870433,22566
870433,22567
870433,22568
870433,22569
870433,22570
870433,22571
870433,22572
870433,22573
870433,22574
870433,22575
870433,22576
870433,22577
870433,22578
870433,22579
870433,22580
870433,22581
870433,22582
870433,22583
870433,22584
870433,22585
870433,22586
870433,22587
870433,22588
870433,22589
870433,22590
870433,22591
870433,22592
870433,22593
870433,22594
870433,22595
870433,22596
870433,22597
870433,22598
870433,22599
870433,22600
870433,22601
870433,22602
870433,22603
870433,22604
870433,22605
870433,22606
870433,22607
870433,22608
870433,22609
870433,22610
870433,22611
870433,22612
870433,22613
870433,22614
870433,22615
870433,22616
870433,22617
870433,22618
870433,22619
870433,22620
870433,22621
870433,22622
870433,22623
870433,22624
870433,22625
870433,22626
870433,22627
870433,22628
870433,22629
870433,22630
870433,22631
870433,22632
870433,22633
870433,22634
870433,22635
870433,22636
870433,22637
870433,22638
870433,22639
870433,22640
870433,22641
870732,22642
870732,22643
870732,22644
870732,22645
870732,22646
870732,22647
870732,22648
870732,22649
870732,22650
870732,22651
870732,22652
870732,22653
870732,22654
870732,22655
870732,22656
870732,22657
870732,22658
870732,22659
870732,22660
870732,22661
870732,22662
870732,22663
870732,22664
870732,22665
870732,22666
870732,22667
870732,22668
870732,22669
870732,22670
870732,22671
870732,22672
870732,22673
870732,22674
870732,22675
870732,22676
870732,22677
870732,22678
870732,22679
870732,22680
870732,22681
870732,22682
870732,22683
870732,22684
870732,22685
870732,22686
870732,22687
870732,22688
870732,22689
870732,22690
870732,22691
870732,22692
870732,22693
870732,22694
870732,22695
870732,22696
870732,22697
870732,22698
870732,22699
870732,22700
870732,22701
870732,22702
