user_id,utc_time
1195404,2015-04-17 20:16:36Z
217324,2015-04-17 20:16:36Z
28004,2015-04-17 20:16:36Z
2850608,2015-04-17 20:16:36Z
3052062,2015-04-17 20:16:36Z
2516160,2015-04-17 20:16:36Z
2233044,2015-04-17 20:16:36Z
204769,2015-04-17 20:16:36Z
582320,2015-04-17 20:16:36Z
1383298,2015-04-17 20:16:36Z
1363677,2015-04-17 20:16:36Z
2578042,2015-04-17 20:16:36Z
2144085,2015-04-17 20:16:36Z
1149944,2015-04-17 20:16:36Z
2623248,2015-04-17 20:16:36Z
1714241,2015-04-17 20:16:36Z
910087,2015-04-17 20:16:36Z
584846,2015-04-17 20:16:36Z
1727392,2015-04-17 20:16:36Z
1157045,2015-04-17 20:16:36Z
2768294,2015-04-17 20:16:36Z
2555778,2015-04-17 20:16:36Z
2529456,2015-04-17 20:16:36Z
1982006,2015-04-17 20:16:36Z
1090562,2015-04-17 20:16:36Z
2781698,2015-04-17 20:16:36Z
467840,2015-04-17 20:16:36Z
959570,2015-04-17 20:16:36Z
1603820,2015-04-17 20:16:36Z
231592,2015-04-17 20:16:36Z
32247,2015-04-17 20:16:36Z
2864275,2015-04-17 20:16:36Z
4151918,2015-04-17 20:16:36Z
834261,2015-04-17 20:16:36Z
1322401,2015-04-17 20:16:36Z
2272069,2015-04-17 20:16:36Z
3230012,2015-04-17 20:16:36Z
2453734,2015-04-17 20:16:36Z
423170,2015-04-17 20:16:36Z
183528,2015-04-17 20:16:36Z
1243156,2015-04-17 20:16:36Z
2551461,2015-04-17 20:16:36Z
1373465,2015-04-17 20:16:36Z
2631328,2015-04-17 20:16:36Z
1168654,2015-04-17 20:16:36Z
1216218,2015-04-17 20:16:36Z
1414562,2015-04-17 20:16:36Z
1735406,2015-04-17 20:16:36Z
907921,2015-04-17 20:16:36Z
1144203,2015-04-17 20:16:36Z
3356233,2015-04-17 20:16:36Z
817843,2015-04-17 20:16:36Z
1787599,2015-04-17 20:16:36Z
3317291,2015-04-17 20:16:36Z
225600,2015-04-17 20:16:36Z
48733,2015-04-17 20:16:36Z
2089182,2015-04-17 20:16:36Z
3849456,2015-04-17 20:16:36Z
708434,2015-04-17 20:16:36Z
1781841,2015-04-17 20:16:36Z
1523115,2015-04-17 20:16:36Z
1927206,2015-04-17 20:16:36Z
1650231,2015-04-17 20:16:36Z
1236131,2015-04-17 20:16:36Z
1194883,2015-04-17 20:16:36Z
1030449,2015-04-17 20:16:36Z
4114033,2015-04-17 20:16:36Z
324364,2015-04-17 20:16:36Z
2825369,2015-04-17 20:16:36Z
1555990,2015-04-17 20:16:36Z
1892060,2015-04-17 20:16:36Z
2195403,2015-04-17 20:16:36Z
795776,2015-04-17 20:16:36Z
3825871,2015-04-17 20:16:36Z
1710577,2015-04-17 20:16:36Z
116273,2015-04-17 20:16:36Z
1890567,2015-04-17 20:16:36Z
2479481,2015-04-17 20:16:36Z
1296280,2015-04-17 20:16:36Z
1069494,2015-04-17 20:16:36Z
1586880,2015-04-17 20:16:36Z
2581872,2015-04-17 20:16:36Z
411524,2015-04-17 20:16:36Z
3924118,2015-04-17 20:16:36Z
1162141,2015-04-17 20:16:36Z
3836669,2015-04-17 20:16:36Z
1760479,2015-04-17 20:16:36Z
4777267,2015-04-17 20:16:36Z
1160805,2015-04-17 20:16:36Z
3088572,2015-04-17 20:16:36Z
592182,2015-04-17 20:16:36Z
1626250,2015-04-17 20:16:36Z
697370,2015-04-17 20:16:36Z
1109883,2015-04-17 20:16:36Z
3184785,2015-04-17 20:16:36Z
272087,2015-04-17 20:16:36Z
1001401,2015-04-17 20:16:36Z
532685,2015-04-17 20:16:36Z
442923,2015-04-17 20:16:36Z
4192931,2015-04-17 20:16:36Z
3863227,2015-04-17 20:16:36Z
2261657,2015-04-17 20:16:36Z
1258041,2015-04-17 20:16:36Z
2354928,2015-04-17 20:16:36Z
450726,2015-04-17 20:16:36Z
418888,2015-04-17 20:16:36Z
3510410,2015-04-17 20:16:36Z
2493476,2015-04-17 20:16:36Z
3556874,2015-04-17 20:16:36Z
2962442,2015-04-17 20:16:36Z
2521769,2015-04-17 20:16:36Z
1410908,2015-04-17 20:16:36Z
1013719,2015-04-17 20:16:36Z
1493453,2015-04-17 20:16:36Z
174652,2015-04-17 20:16:36Z
4650451,2015-04-17 20:16:36Z
719662,2015-04-17 20:16:36Z
1769777,2015-04-17 20:16:36Z
1633251,2015-04-17 20:16:36Z
598683,2015-04-17 20:16:36Z
4154327,2015-04-17 20:16:36Z
92546,2015-04-17 20:16:36Z
2785358,2015-04-17 20:16:36Z
1072647,2015-04-17 20:16:36Z
1314276,2015-04-17 20:16:36Z
214296,2015-04-17 20:16:36Z
2724626,2015-04-17 20:16:36Z
999047,2015-04-17 20:16:36Z
929055,2015-04-17 20:16:36Z
785663,2015-04-17 20:16:36Z
269211,2015-04-17 20:16:36Z
1391220,2015-04-17 20:16:36Z
1071311,2015-04-17 20:16:36Z
3732271,2015-04-17 20:16:36Z
4224337,2015-04-17 20:16:36Z
797495,2015-04-17 20:16:36Z
2581969,2015-04-17 20:16:36Z
712613,2015-04-17 20:16:36Z
2835243,2015-04-17 20:16:36Z
2502532,2015-04-17 20:16:36Z
135294,2015-04-17 20:16:36Z
1056852,2015-04-17 20:16:36Z
1889400,2015-04-17 20:16:36Z
2087208,2015-04-17 20:16:36Z
1912128,2015-04-17 20:16:36Z
3464834,2015-04-17 20:16:36Z
1457216,2015-04-17 20:16:36Z
3285649,2015-04-17 20:16:36Z
3005188,2015-04-17 20:16:36Z
2564380,2015-04-17 20:16:36Z
3467349,2015-04-17 20:16:36Z
1859059,2015-04-17 20:16:36Z
583363,2015-04-17 20:16:36Z
214143,2015-04-17 20:16:36Z
575199,2015-04-17 20:16:36Z
1798249,2015-04-17 20:16:36Z
2450403,2015-04-17 20:16:36Z
923955,2015-04-17 20:16:36Z
4114631,2015-04-17 20:16:36Z
1536976,2015-04-17 20:16:36Z
1512742,2015-04-17 20:16:36Z
4338920,2015-04-17 20:16:36Z
535666,2015-04-17 20:16:36Z
1307905,2015-04-17 20:16:36Z
750250,2015-04-17 20:16:36Z
3540289,2015-04-17 20:16:36Z
514040,2015-04-17 20:16:36Z
1982962,2015-04-17 20:16:36Z
2344413,2015-04-17 20:16:36Z
805981,2015-04-17 20:16:36Z
2420805,2015-04-17 20:16:36Z
242108,2015-04-17 20:16:36Z
400610,2015-04-17 20:16:36Z
753878,2015-04-17 20:16:36Z
381149,2015-04-17 20:16:36Z
206403,2015-04-17 20:16:36Z
870155,2015-04-17 20:16:36Z
4584812,2015-04-17 20:16:36Z
1038326,2015-04-17 20:16:36Z
2097560,2015-04-17 20:16:36Z
1017893,2015-04-17 20:16:36Z
3510725,2015-04-17 20:16:36Z
1051830,2015-04-17 20:16:36Z
900873,2015-04-17 20:16:36Z
2513573,2015-04-17 20:16:36Z
4288101,2015-04-17 20:16:36Z
1507566,2015-04-17 20:16:36Z
3137549,2015-04-17 20:16:36Z
403959,2015-04-17 20:16:36Z
51242,2015-04-17 20:16:36Z
773754,2015-04-17 20:16:36Z
2586922,2015-04-17 20:16:36Z
251488,2015-04-17 20:16:36Z
1727342,2015-04-17 20:16:36Z
172363,2015-04-17 20:16:36Z
1706768,2015-04-17 20:16:36Z
4687135,2015-04-17 20:16:36Z
1527544,2015-04-17 20:16:36Z
287815,2015-04-17 20:16:36Z
179669,2015-04-17 20:16:36Z
1816872,2015-04-17 20:16:36Z
3408500,2015-04-17 20:16:36Z
1832474,2015-04-17 20:16:36Z
2228526,2015-04-17 20:16:36Z
1760525,2015-04-17 20:16:36Z
156648,2015-04-17 20:16:36Z
2407416,2015-04-17 20:16:36Z
836695,2015-04-17 20:16:36Z
1783004,2015-04-17 20:16:36Z
3076048,2015-04-17 20:16:36Z
1165727,2015-04-17 20:16:36Z
3358186,2015-04-17 20:16:36Z
2461379,2015-04-17 20:16:36Z
2327328,2015-04-17 20:16:36Z
752878,2015-04-17 20:16:36Z
225217,2015-04-17 20:16:36Z
1980846,2015-04-17 20:16:36Z
3574819,2015-04-17 20:16:36Z
1708478,2015-04-17 20:16:36Z
1002210,2015-04-17 20:16:36Z
1216896,2015-04-17 20:16:36Z
932584,2015-04-17 20:16:36Z
1292061,2015-04-17 20:16:36Z
1362287,2015-04-17 20:16:36Z
1061438,2015-04-17 20:16:36Z
544779,2015-04-17 20:16:36Z
1871058,2015-04-17 20:16:36Z
4704856,2015-04-17 20:16:36Z
2608235,2015-04-17 20:16:36Z
2443300,2015-04-17 20:16:36Z
2099835,2015-04-17 20:16:36Z
1467535,2015-04-17 20:16:36Z
2245256,2015-04-17 20:16:36Z
2765666,2015-04-17 20:16:36Z
168775,2015-04-17 20:16:36Z
3298930,2015-04-17 20:16:36Z
1770131,2015-04-17 20:16:36Z
2711979,2015-04-17 20:16:36Z
2118955,2015-04-17 20:16:36Z
1085344,2015-04-17 20:16:36Z
4374374,2015-04-17 20:16:36Z
3463021,2015-04-17 20:16:36Z
1258302,2015-04-17 20:16:36Z
306894,2015-04-17 20:16:36Z
881084,2015-04-17 20:16:36Z
3224008,2015-04-17 20:16:36Z
424986,2015-04-17 20:16:36Z
3390364,2015-04-17 20:16:36Z
1295902,2015-04-17 20:16:36Z
1490904,2015-04-17 20:16:36Z
2109064,2015-04-17 20:16:36Z
3561995,2015-04-17 20:16:36Z
1651408,2015-04-17 20:16:36Z
3131062,2015-04-17 20:16:36Z
1316573,2015-04-17 20:16:36Z
2919971,2015-04-17 20:16:36Z
1266737,2015-04-17 20:16:36Z
3486353,2015-04-17 20:16:36Z
688202,2015-04-17 20:16:36Z
410342,2015-04-17 20:16:36Z
1512977,2015-04-17 20:16:36Z
119775,2015-04-17 20:16:36Z
1477938,2015-04-17 20:16:36Z
656754,2015-04-17 20:16:36Z
2265862,2015-04-17 20:16:36Z
419377,2015-04-17 20:16:36Z
1766544,2015-04-17 20:16:36Z
1643558,2015-04-17 20:16:36Z
595279,2015-04-17 20:16:36Z
2728255,2015-04-17 20:16:36Z
2561749,2015-04-17 20:16:36Z
128506,2015-04-17 20:16:36Z
436282,2015-04-17 20:16:36Z
1018903,2015-04-17 20:16:36Z
2652054,2015-04-17 20:16:36Z
2167655,2015-04-17 20:16:36Z
4782930,2015-04-17 20:16:36Z
244826,2015-04-17 20:16:36Z
4221558,2015-04-17 20:16:36Z
815558,2015-04-17 20:16:36Z
970543,2015-04-17 20:16:36Z
1301851,2015-04-17 20:16:36Z
4525938,2015-04-17 20:16:36Z
424498,2015-04-17 20:16:36Z
400966,2015-04-17 20:16:36Z
1174001,2015-04-17 20:16:36Z
717417,2015-04-17 20:16:36Z
80720,2015-04-17 20:16:36Z
2284794,2015-04-17 20:16:36Z
465223,2015-04-17 20:16:36Z
3907540,2015-04-17 20:16:36Z
592792,2015-04-17 20:16:36Z
997853,2015-04-17 20:16:36Z
2459308,2015-04-17 20:16:36Z
2604372,2015-04-17 20:16:36Z
3470178,2015-04-17 20:16:36Z
1269661,2015-04-17 20:16:36Z
4686625,2015-04-17 20:16:36Z
256970,2015-04-17 20:16:36Z
552914,2015-04-17 20:16:36Z
2121682,2015-04-17 20:16:36Z
491682,2015-04-17 20:16:36Z
2011999,2015-04-17 20:16:36Z
1408143,2015-04-17 20:16:36Z
992437,2015-04-17 20:16:36Z
809069,2015-04-17 20:16:36Z
505752,2015-04-17 20:16:36Z
2569995,2015-04-17 20:16:36Z
677173,2015-04-17 20:16:36Z
2041092,2015-04-17 20:16:36Z
259059,2015-04-17 20:16:36Z
4359899,2015-04-17 20:16:36Z
1501979,2015-04-17 20:16:36Z
1831740,2015-04-17 20:16:36Z
3349900,2015-04-17 20:16:36Z
960352,2015-04-17 20:16:36Z
1672197,2015-04-17 20:16:36Z
881229,2015-04-17 20:16:36Z
165065,2015-04-17 20:16:36Z
2922139,2015-04-17 20:16:36Z
2058922,2015-04-17 20:16:36Z
1458374,2015-04-17 20:16:36Z
122005,2015-04-17 20:16:36Z
3880437,2015-04-17 20:16:36Z
2596787,2015-04-17 20:16:36Z
2145619,2015-04-17 20:16:36Z
3781701,2015-04-17 20:16:36Z
2411320,2015-04-17 20:16:36Z
966530,2015-04-17 20:16:36Z
2556072,2015-04-17 20:16:36Z
269123,2015-04-17 20:16:36Z
1901161,2015-04-17 20:16:36Z
2839597,2015-04-17 20:16:36Z
366553,2015-04-17 20:16:36Z
575376,2015-04-17 20:16:36Z
125212,2015-04-17 20:16:36Z
4541397,2015-04-17 20:16:36Z
775443,2015-04-17 20:16:36Z
3647430,2015-04-17 20:16:36Z
758446,2015-04-17 20:16:36Z
4051036,2015-04-17 20:16:36Z
130641,2015-04-17 20:16:36Z
352449,2015-04-17 20:16:36Z
4347580,2015-04-17 20:16:36Z
3666197,2015-04-17 20:16:36Z
771848,2015-04-17 20:16:36Z
1359290,2015-04-17 20:16:36Z
800328,2015-04-17 20:16:36Z
1160796,2015-04-17 20:16:36Z
2713852,2015-04-17 20:16:36Z
704848,2015-04-17 20:16:36Z
2819559,2015-04-17 20:16:36Z
219167,2015-04-17 20:16:36Z
1018389,2015-04-17 20:16:36Z
712134,2015-04-17 20:16:36Z
2411075,2015-04-17 20:16:36Z
2620515,2015-04-17 20:16:36Z
3717289,2015-04-17 20:16:36Z
1410097,2015-04-17 20:16:36Z
3928705,2015-04-17 20:16:36Z
1829458,2015-04-17 20:16:36Z
1531208,2015-04-17 20:16:36Z
561309,2015-04-17 20:16:36Z
859359,2015-04-17 20:16:36Z
1579999,2015-04-17 20:16:36Z
298430,2015-04-17 20:16:36Z
4052384,2015-04-17 20:16:36Z
1633924,2015-04-17 20:16:36Z
1974224,2015-04-17 20:16:36Z
90328,2015-04-17 20:16:36Z
1306419,2015-04-17 20:16:36Z
3459987,2015-04-17 20:16:36Z
4205063,2015-04-17 20:16:36Z
284685,2015-04-17 20:16:36Z
61305,2015-04-17 20:16:36Z
597441,2015-04-17 20:16:36Z
2558324,2015-04-17 20:16:36Z
3087342,2015-04-17 20:16:36Z
2343,2015-04-17 20:16:36Z
4505594,2015-04-17 20:16:36Z
806524,2015-04-17 20:16:36Z
1938826,2015-04-17 20:16:36Z
1748263,2015-04-17 20:16:36Z
2708895,2015-04-17 20:16:36Z
1846065,2015-04-17 20:16:36Z
3810673,2015-04-17 20:16:36Z
1069068,2015-04-17 20:16:36Z
3055401,2015-04-17 20:16:36Z
3815796,2015-04-17 20:16:36Z
3072299,2015-04-17 20:16:36Z
879105,2015-04-17 20:16:36Z
731240,2015-04-17 20:16:36Z
1171191,2015-04-17 20:16:36Z
2017375,2015-04-17 20:16:36Z
1308767,2015-04-17 20:16:36Z
104349,2015-04-17 20:16:36Z
1131829,2015-04-17 20:16:36Z
3962346,2015-04-17 20:16:36Z
346972,2015-04-17 20:16:36Z
1076640,2015-04-17 20:16:36Z
913124,2015-04-17 20:16:36Z
4705209,2015-04-17 20:16:36Z
906397,2015-04-17 20:16:36Z
3187849,2015-04-17 20:16:36Z
1978251,2015-04-17 20:16:36Z
48639,2015-04-17 20:16:36Z
3699777,2015-04-17 20:16:36Z
2784835,2015-04-17 20:16:36Z
1708119,2015-04-17 20:16:36Z
4480692,2015-04-17 20:16:36Z
2272172,2015-04-17 20:16:36Z
2124300,2015-04-17 20:16:36Z
3856907,2015-04-17 20:16:36Z
487339,2015-04-17 20:16:36Z
794781,2015-04-17 20:16:36Z
191797,2015-04-17 20:16:36Z
652259,2015-04-17 20:16:36Z
783119,2015-04-17 20:16:36Z
1569974,2015-04-17 20:16:36Z
508666,2015-04-17 20:16:36Z
249690,2015-04-17 20:16:36Z
4107262,2015-04-17 20:16:36Z
1718128,2015-04-17 20:16:36Z
1569320,2015-04-17 20:16:36Z
1024503,2015-04-17 20:16:36Z
522877,2015-04-17 20:16:36Z
1378739,2015-04-17 20:16:36Z
364913,2015-04-17 20:16:36Z
142637,2015-04-17 20:16:36Z
1647211,2015-04-17 20:16:36Z
3397607,2015-04-17 20:16:36Z
1333899,2015-04-17 20:16:36Z
154931,2015-04-17 20:16:36Z
4641928,2015-04-17 20:16:36Z
645226,2015-04-17 20:16:36Z
1392623,2015-04-17 20:16:36Z
1642226,2015-04-17 20:16:36Z
963147,2015-04-17 20:16:36Z
1330470,2015-04-17 20:16:36Z
1141471,2015-04-17 20:16:36Z
284605,2015-04-17 20:16:36Z
3783311,2015-04-17 20:16:36Z
41956,2015-04-17 20:16:36Z
294966,2015-04-17 20:16:36Z
3889449,2015-04-17 20:16:36Z
3773066,2015-04-17 20:16:36Z
190499,2015-04-17 20:16:36Z
525478,2015-04-17 20:16:36Z
1467419,2015-04-17 20:16:36Z
4775097,2015-04-17 20:16:36Z
2660,2015-04-17 20:16:36Z
243613,2015-04-17 20:16:36Z
1317221,2015-04-17 20:16:36Z
220485,2015-04-17 20:16:36Z
2194007,2015-04-17 20:16:36Z
4320853,2015-04-17 20:16:36Z
541136,2015-04-17 20:16:36Z
1181942,2015-04-17 20:16:36Z
1507677,2015-04-17 20:16:36Z
709089,2015-04-17 20:16:36Z
2651663,2015-04-17 20:16:36Z
3134069,2015-04-17 20:16:36Z
1446845,2015-04-17 20:16:36Z
952600,2015-04-17 20:16:36Z
2769026,2015-04-17 20:16:36Z
116908,2015-04-17 20:16:36Z
351132,2015-04-17 20:16:36Z
1507393,2015-04-17 20:16:36Z
1978617,2015-04-17 20:16:36Z
3111800,2015-04-17 20:16:36Z
546954,2015-04-17 20:16:36Z
2019415,2015-04-17 20:16:36Z
982639,2015-04-17 20:16:36Z
1132033,2015-04-17 20:16:36Z
4576237,2015-04-17 20:16:36Z
442945,2015-04-17 20:16:36Z
1279369,2015-04-17 20:16:36Z
292665,2015-04-17 20:16:36Z
4767343,2015-04-17 20:16:36Z
773113,2015-04-17 20:16:36Z
212427,2015-04-17 20:16:36Z
2455888,2015-04-17 20:16:36Z
2527901,2015-04-17 20:16:36Z
634146,2015-04-17 20:16:36Z
1441826,2015-04-17 20:16:36Z
377927,2015-04-17 20:16:36Z
276983,2015-04-17 20:16:36Z
497255,2015-04-17 20:16:36Z
434551,2015-04-17 20:16:36Z
2592931,2015-04-17 20:16:36Z
1383334,2015-04-17 20:16:36Z
4667934,2015-04-17 20:16:36Z
2206489,2015-04-17 20:16:36Z
2300664,2015-04-17 20:16:36Z
4381282,2015-04-17 20:16:36Z
1262820,2015-04-17 20:16:36Z
272372,2015-04-17 20:16:36Z
44729,2015-04-17 20:16:36Z
567547,2015-04-17 20:16:36Z
1845869,2015-04-17 20:16:36Z
1772651,2015-04-17 20:16:36Z
106769,2015-04-17 20:16:36Z
3063706,2015-04-17 20:16:36Z
3389866,2015-04-17 20:16:36Z
1165587,2015-04-17 20:16:36Z
376474,2015-04-17 20:16:36Z
2228299,2015-04-17 20:16:36Z
195613,2015-04-17 20:16:36Z
1801327,2015-04-17 20:16:36Z
2586680,2015-04-17 20:16:36Z
273808,2015-04-17 20:16:36Z
1286265,2015-04-17 20:16:36Z
1361506,2015-04-17 20:16:36Z
1864167,2015-04-17 20:16:36Z
2082673,2015-04-17 20:16:36Z
2324388,2015-04-17 20:16:36Z
3640645,2015-04-17 20:16:36Z
77764,2015-04-17 20:16:36Z
1066240,2015-04-17 20:16:36Z
263004,2015-04-17 20:16:36Z
559633,2015-04-17 20:16:36Z
3073272,2015-04-17 20:16:36Z
241631,2015-04-17 20:16:36Z
583833,2015-04-17 20:16:36Z
1065599,2015-04-17 20:16:36Z
934239,2015-04-17 20:16:36Z
2371861,2015-04-17 20:16:36Z
365265,2015-04-17 20:16:36Z
463065,2015-04-17 20:16:36Z
648741,2015-04-17 20:16:36Z
1389973,2015-04-17 20:16:36Z
4612805,2015-04-17 20:16:36Z
1568604,2015-04-17 20:16:36Z
4042216,2015-04-17 20:16:36Z
61697,2015-04-17 20:16:36Z
1159948,2015-04-17 20:16:36Z
4380358,2015-04-17 20:16:36Z
1747409,2015-04-17 20:16:36Z
546117,2015-04-17 20:16:36Z
1725558,2015-04-17 20:16:36Z
1704166,2015-04-17 20:16:36Z
1407277,2015-04-17 20:16:36Z
228981,2015-04-17 20:16:36Z
2370483,2015-04-17 20:16:36Z
3352541,2015-04-17 20:16:36Z
42346,2015-04-17 20:16:36Z
1424734,2015-04-17 20:16:36Z
2337736,2015-04-17 20:16:36Z
511064,2015-04-17 20:16:36Z
1078084,2015-04-17 20:16:36Z
176071,2015-04-17 20:16:36Z
380231,2015-04-17 20:16:36Z
1659,2015-04-17 20:16:36Z
2817143,2015-04-17 20:16:36Z
4446875,2015-04-17 20:16:36Z
882741,2015-04-17 20:16:36Z
2372064,2015-04-17 20:16:36Z
492405,2015-04-17 20:16:36Z
1843280,2015-04-17 20:16:36Z
2646573,2015-04-17 20:16:36Z
1127677,2015-04-17 20:16:36Z
2227834,2015-04-17 20:16:36Z
215752,2015-04-17 20:16:36Z
1357573,2015-04-17 20:16:36Z
89769,2015-04-17 20:16:36Z
1983825,2015-04-17 20:16:36Z
1122270,2015-04-17 20:16:36Z
455042,2015-04-17 20:16:36Z
962089,2015-04-17 20:16:36Z
1803294,2015-04-17 20:16:36Z
407134,2015-04-17 20:16:36Z
203976,2015-04-17 20:16:36Z
2291632,2015-04-17 20:16:36Z
472495,2015-04-17 20:16:36Z
2417459,2015-04-17 20:16:36Z
1657324,2015-04-17 20:16:36Z
1087547,2015-04-17 20:16:36Z
4114124,2015-04-17 20:16:36Z
2684123,2015-04-17 20:16:36Z
2455765,2015-04-17 20:16:36Z
978917,2015-04-17 20:16:36Z
2325154,2015-04-17 20:16:36Z
1262542,2015-04-17 20:16:36Z
3531794,2015-04-17 20:16:36Z
1159362,2015-04-17 20:16:36Z
759466,2015-04-17 20:16:36Z
168903,2015-04-17 20:16:36Z
1953178,2015-04-17 20:16:36Z
233965,2015-04-17 20:16:36Z
541091,2015-04-17 20:16:36Z
1373572,2015-04-17 20:16:36Z
1364733,2015-04-17 20:16:36Z
2596509,2015-04-17 20:16:36Z
1704448,2015-04-17 20:16:36Z
3155639,2015-04-17 20:16:36Z
1520841,2015-04-17 20:16:36Z
4279201,2015-04-17 20:16:36Z
600486,2015-04-17 20:16:36Z
1914104,2015-04-17 20:16:36Z
497356,2015-04-17 20:16:36Z
2146208,2015-04-17 20:16:36Z
1570364,2015-04-17 20:16:36Z
2425857,2015-04-17 20:16:36Z
344821,2015-04-17 20:16:36Z
1366871,2015-04-17 20:16:36Z
1608936,2015-04-17 20:16:36Z
735893,2015-04-17 20:16:36Z
1025118,2015-04-17 20:16:36Z
1275169,2015-04-17 20:16:36Z
2511140,2015-04-17 20:16:36Z
4500341,2015-04-17 20:16:36Z
2047249,2015-04-17 20:16:36Z
1149528,2015-04-17 20:16:36Z
1137187,2015-04-17 20:16:36Z
2124993,2015-04-17 20:16:36Z
3204551,2015-04-17 20:16:36Z
615464,2015-04-17 20:16:36Z
230571,2015-04-17 20:16:36Z
1240648,2015-04-17 20:16:36Z
3067041,2015-04-17 20:16:36Z
1168382,2015-04-17 20:16:36Z
173949,2015-04-17 20:16:36Z
2457483,2015-04-17 20:16:36Z
224380,2015-04-17 20:16:36Z
897326,2015-04-17 20:16:36Z
1413691,2015-04-17 20:16:36Z
3608005,2015-04-17 20:16:36Z
1755108,2015-04-17 20:16:36Z
474349,2015-04-17 20:16:36Z
4017976,2015-04-17 20:16:36Z
2038288,2015-04-17 20:16:36Z
1247601,2015-04-17 20:16:36Z
4555367,2015-04-17 20:16:36Z
4669462,2015-04-17 20:16:36Z
520558,2015-04-17 20:16:36Z
1978554,2015-04-17 20:16:36Z
1628832,2015-04-17 20:16:36Z
418556,2015-04-17 20:09:06Z
843151,2015-04-17 20:09:06Z
1195620,2015-04-17 20:09:06Z
1426065,2015-04-17 20:09:06Z
949476,2015-04-17 20:09:06Z
1356110,2015-04-17 20:09:06Z
1173391,2015-04-17 20:09:06Z
323751,2015-04-17 20:09:06Z
932887,2015-04-17 20:09:06Z
2562283,2015-04-17 20:09:06Z
322147,2015-04-17 20:09:06Z
438992,2015-04-17 20:09:06Z
1388553,2015-04-17 20:09:06Z
1592845,2015-04-17 20:09:06Z
19465,2015-04-17 20:09:06Z
1194797,2015-04-17 20:09:06Z
758074,2015-04-17 20:09:06Z
3293881,2015-04-17 20:09:06Z
1427340,2015-04-17 20:09:06Z
2037637,2015-04-17 20:09:06Z
1163786,2015-04-17 20:09:06Z
1162884,2015-04-17 20:09:06Z
936957,2015-04-17 20:09:06Z
1560806,2015-04-17 20:09:06Z
1950231,2015-04-17 20:09:06Z
2598812,2015-04-17 20:09:06Z
2840076,2015-04-17 20:09:06Z
655973,2015-04-17 20:09:06Z
3492331,2015-04-17 20:09:06Z
3049065,2015-04-17 20:09:06Z
215969,2015-04-17 20:09:06Z
785593,2015-04-17 20:09:06Z
716119,2015-04-17 20:09:06Z
729573,2015-04-17 20:09:06Z
698072,2015-04-17 20:09:06Z
3142372,2015-04-17 20:09:06Z
510615,2015-04-17 20:09:06Z
1464112,2015-04-17 20:09:06Z
1693859,2015-04-17 20:09:06Z
292219,2015-04-17 20:09:06Z
759316,2015-04-17 20:09:06Z
937421,2015-04-17 20:09:06Z
455582,2015-04-17 20:09:06Z
1223622,2015-04-17 20:09:06Z
4593390,2015-04-17 20:09:06Z
241211,2015-04-17 20:09:06Z
426671,2015-04-17 20:09:06Z
131944,2015-04-17 20:09:06Z
1207809,2015-04-17 20:09:06Z
360840,2015-04-17 20:09:06Z
1724140,2015-04-17 20:09:06Z
23731,2015-04-17 20:09:06Z
538962,2015-04-17 20:09:06Z
2388598,2015-04-17 20:09:06Z
4668546,2015-04-17 20:09:06Z
80572,2015-04-17 20:09:06Z
3371101,2015-04-17 20:09:06Z
861993,2015-04-17 20:09:06Z
1090360,2015-04-17 20:09:06Z
558018,2015-04-17 20:09:06Z
105971,2015-04-17 20:09:06Z
215553,2015-04-17 20:09:06Z
1614378,2015-04-17 20:09:06Z
2821954,2015-04-17 20:09:06Z
169275,2015-04-17 20:09:06Z
2698189,2015-04-17 20:09:06Z
2587435,2015-04-17 20:09:06Z
2149414,2015-04-17 20:09:06Z
2629998,2015-04-17 20:09:06Z
2538363,2015-04-17 20:09:06Z
7028,2015-04-17 20:09:06Z
1581725,2015-04-17 20:09:06Z
2633527,2015-04-17 20:09:06Z
1504882,2015-04-17 20:09:06Z
23354,2015-04-17 20:09:06Z
441634,2015-04-17 20:09:06Z
814253,2015-04-17 20:09:06Z
4087357,2015-04-17 20:09:06Z
139746,2015-04-17 20:09:06Z
366234,2015-04-17 20:09:06Z
1060861,2015-04-17 20:09:06Z
3482140,2015-04-17 20:09:06Z
2230844,2015-04-17 20:09:06Z
1001165,2015-04-17 20:09:06Z
238886,2015-04-17 20:09:06Z
330057,2015-04-17 20:09:06Z
1035257,2015-04-17 20:09:06Z
31782,2015-04-17 20:09:06Z
3079266,2015-04-17 20:09:06Z
1356582,2015-04-17 20:09:06Z
1655700,2015-04-17 20:09:06Z
697106,2015-04-17 20:09:06Z
275643,2015-04-17 20:09:06Z
3527062,2015-04-17 20:09:06Z
2907532,2015-04-17 20:09:06Z
2662260,2015-04-17 20:09:06Z
7852,2015-04-17 20:09:06Z
1303868,2015-04-17 20:09:06Z
901944,2015-04-17 20:09:06Z
3727202,2015-04-17 20:09:06Z
2670892,2015-04-17 20:09:06Z
507028,2015-04-17 20:09:06Z
3991344,2015-04-17 20:09:06Z
1413737,2015-04-17 20:09:06Z
540552,2015-04-17 20:09:06Z
1322796,2015-04-17 20:09:06Z
784588,2015-04-17 20:09:06Z
3134621,2015-04-17 20:09:06Z
4481395,2015-04-17 20:09:06Z
1633117,2015-04-17 20:09:06Z
752738,2015-04-17 20:09:06Z
3113342,2015-04-17 20:09:06Z
760393,2015-04-17 20:09:06Z
